id;span_text;raw_output;pred_label;true_label;confidence;rationale
1473;the aesthetic but the whole girldick thing takes on a;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The presence of the word 'girldick' suggests profanity, despite the context being somewhat ambiguous.""
}";1;1;MEDIUM;The presence of the word 'girldick' suggests profanity, despite the context being somewhat ambiguous.
77;i follow a lot of fanartists who draw bakugo often;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults, making it suitable for the 'NONE' label.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults, making it suitable for the 'NONE' label.
45;@BeckyQuick U made gt points in chat w/ @megtirrell But;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, or targeted insults.
479;@casspernyovest Is he suicidal or sth;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a question that implies suicidal thoughts, which is a sensitive and conflictual topic.""
}";2;0;HIGH;The span_text contains a question that implies suicidal thoughts, which is a sensitive and conflictual topic.
910;or wouldn't correct the lie about Meghan not making her;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains language attacking Meghan, which is a protected category.""
}";2;2;HIGH;The span_text contains language attacking Meghan, which is a protected category.
1092;long cut and wave his gun around at the school;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a threat ('cut and wave his gun around') which implies a potential attack, specifically targeting a protected category ('school') and therefore is classified as Conflictual language.""
}";2;2;HIGH;The span_text contains a threat ('cut and wave his gun around') which implies a potential attack, specifically targeting a protected category ('school') and therefore is classified as Conflictual language.
1628;well soon Joonie, Jin and Yoongi: (fight that motherfcking covid;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('motherfcking') but does not target a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('motherfcking') but does not target a specific entity.
489;I cried, I screamed I wanted to be a pitied;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text expresses a personal emotional state and does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text expresses a personal emotional state and does not contain any conflictual language, profanity, or targeted insults.
1025;@GlobalNational Mindless bobbleheads believe CO2 is the earth's temperature control;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack on a protected category ('Mindless bobbleheads') implying a derogatory term for people with certain beliefs.""
}";2;2;HIGH;The span_text contains a targeted attack on a protected category ('Mindless bobbleheads') implying a derogatory term for people with certain beliefs.
1622;here.','Y'all' really normalize in losing, @BLACKPINK deserves better smfh. 😔;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted language towards a protected category ('BLACKPINK') and an attack based on race ('@BLACKPINK').""
}";2;1;HIGH;The span_text contains targeted language towards a protected category ('BLACKPINK') and an attack based on race ('@BLACKPINK').
1606;i got ta download and switch all this shit 😭;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('shit') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('shit') without targeting a specific entity.
1885;saying 'wow you're not like the other jiggaboo tar babies';"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult ('jiggaboo tar babies') which is directed towards a specific entity, thus qualifying as conflictual language.""
}";2;2;HIGH;The span contains a targeted insult ('jiggaboo tar babies') which is directed towards a specific entity, thus qualifying as conflictual language.
677;the people that you personally killed with COVID by delaying;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack based on a protected category (COVID) and implies personal responsibility for deaths, which is conflictual.""
}";2;2;HIGH;The span_text contains a targeted attack based on a protected category (COVID) and implies personal responsibility for deaths, which is conflictual.
254;@user I'm' not a maga jackass ya bitch. So stfu.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insults and derogatory language towards a protected category ('maga' is a derogatory term for supporters of a particular political ideology).""
}";2;1;HIGH;The span_text contains targeted insults and derogatory language towards a protected category ('maga' is a derogatory term for supporters of a particular political ideology).
919;Had permission to sissygasm tonight. With a vibrator on my;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('sissygasm') that is not directed towards a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('sissygasm') that is not directed towards a specific entity.
1842;just ruined my whole day. You're ugly, crusty, musty and;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insults based on physical appearance, specifically 'ugly, crusty, musty'.""
}";2;2;HIGH;The span_text contains targeted insults based on physical appearance, specifically 'ugly, crusty, musty'.
1723;"will be exonerated; troglodyte base will be emboldened. Tiebreaker: politicians";"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insult ('troglodyte') and conflictual language ('emboldened politicians').""
}";2;2;HIGH;The span_text contains targeted insult ('troglodyte') and conflictual language ('emboldened politicians').
1660;yet there's still absolute cockwombles pissing about and doing whatever;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('cockwombles') which is not directed toward a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('cockwombles') which is not directed toward a specific entity.
369;@HillaryClinton @MasterClass Teaching, what exactly? I mean you've had more;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains a targeted insult towards @HillaryClinton, which is a protected category.""
}";2;2;MEDIUM;The span_text contains a targeted insult towards @HillaryClinton, which is a protected category.
61;hater, this is the future muthafuckas. Get onboard or get;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('muthafuckas') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('muthafuckas') without targeting a specific entity.
56;While Jake investigates a story involving the Dominion, Odo is;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, slur, or targeted insult.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, slur, or targeted insult.
65;@user Trashy Thanos FAHTHICK AROUND AND FOUND OUT 😂😂😂 I;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack based on a protected category ('FAHTHICK') and a celebratory tone (\ud83d\ude02\ud83d\ude02\ud83d\ude02), indicating conflictual language.""
}";2;2;HIGH;The span_text contains a targeted attack based on a protected category ('FAHTHICK') and a celebratory tone (😂😂😂), indicating conflictual language.
1614;got rid of that femboy ass physique you'd get some;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult based on a protected category ('femboy').""
}";2;2;HIGH;The span_text contains a targeted insult based on a protected category ('femboy').
312;After having to shield at home for most of the;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
142;having anxiety is a daily battle 🙁 this shit sucks.;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of profanity ('shit') in the span_text, without any targeted insult or slur, justifies this classification.""
}";1;1;HIGH;The presence of profanity ('shit') in the span_text, without any targeted insult or slur, justifies this classification.
337;kinky side, a consultant with a little bit of slut.;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('slut') that is not directed toward a specific entity.""
}";1;1;MEDIUM;The span_text contains profanity ('slut') that is not directed toward a specific entity.
344;@piersmorgan @BorisJohnson @MattHancock @RishiSunak And were taxed on that 1;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('taxed on that 1') which is not directed toward a specific entity, but still considered UNHARMFUL_PROFANITY due to the presence of profanity.""
}";1;0;MEDIUM;The span_text contains profanity ('taxed on that 1') which is not directed toward a specific entity, but still considered UNHARMFUL_PROFANITY due to the presence of profanity.
693;the design too - assholes like you slowing shit down;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('assholes', 'shit') without targeting a specific entity.""
}";1;2;HIGH;The span_text contains profanity ('assholes', 'shit') without targeting a specific entity.
