id;span_text;raw_output;pred_label;true_label;confidence;rationale
1723;"will be exonerated; troglodyte base will be emboldened. Tiebreaker: politicians";"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains derogatory language towards a group of people ('troglodyte base'), which is considered conflictual and harmful.""
}";1;1;HIGH;The span contains derogatory language towards a group of people ('troglodyte base'), which is considered conflictual and harmful.
342;get in fan wars and shit like this happens, and;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span text contains derogatory language ('shit') and a reference to a harmful situation ('fan wars'), which can be considered conflictual.""
}";1;0;HIGH;The span text contains derogatory language ('shit') and a reference to a harmful situation ('fan wars'), which can be considered conflictual.
1236;yeah cos the motor and tranny no shim))). Them go;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit harmful content found in the span_text.""
}";0;1;LOW;No explicit harmful content found in the span_text.
430;at him. 'You've been my fucking rock since day one,;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""The span_text contains a mild profanity, but it is used in a positive context to express appreciation.""
}";0;0;LOW;The span_text contains a mild profanity, but it is used in a positive context to express appreciation.
664;@user No wonder the cnut is selling off his stock;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a derogatory term ('cnut') which is considered a targeted insult.""
}";1;0;HIGH;The span contains a derogatory term ('cnut') which is considered a targeted insult.
759;This weak-willed spineless arsehole the next step will be bootlicking!;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted derogatory language ('weak-willed', 'spineless', 'arsehole') and a threat ('the next step will be bootlicking'), which is considered conflictual and harmful.""
}";1;1;HIGH;The span contains targeted derogatory language ('weak-willed', 'spineless', 'arsehole') and a threat ('the next step will be bootlicking'), which is considered conflictual and harmful.
311;» dude you're so fucking retarded, that's why your call;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult ('you're so fucking retarded') which is a severe form of conflictual language.""
}";1;1;HIGH;The span contains a targeted insult ('you're so fucking retarded') which is a severe form of conflictual language.
1244;@user Giving cash to the homeless makes them capitalists? Fuckin;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult and derogatory language ('Fuckin') and a pejorative comparison ('capitalists') which is a form of conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult and derogatory language ('Fuckin') and a pejorative comparison ('capitalists') which is a form of conflictual language.
1700;what inspires Keir Starmer to be such a useless cunt;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with derogatory language ('cunt'), which is considered conflictual language.""
}";1;1;HIGH;The span contains a targeted insult with derogatory language ('cunt'), which is considered conflictual language.
99;i don't think i'm going to watch it cause everything;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content or language that could be considered conflictual.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content or language that could be considered conflictual.
854;Real niggas don't bump that weird ass nigga lil nas;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted slur ('nigga') and a derogatory phrase ('weird ass nigga'), indicating conflictual language.""
}";1;0;HIGH;The span_text contains a targeted slur ('nigga') and a derogatory phrase ('weird ass nigga'), indicating conflictual language.
1430;to them. Absolute arseholes of the highest order. I hate;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with explicit derogatory language ('Absolute arseholes') and a statement of hatred, which is considered conflictual language.""
}";1;1;HIGH;The span contains a targeted insult with explicit derogatory language ('Absolute arseholes') and a statement of hatred, which is considered conflictual language.
1285;makes me believe even you know you're full of shit.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult, using profanity to express contempt and disrespect.""
}";1;1;HIGH;The span_text contains a targeted insult, using profanity to express contempt and disrespect.
884;the suicide bomber was member of China's Uyghur Muslim community.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a reference to a suicide bomber, which is a violent and harmful act, and also mentions a specific ethnic and religious community, which could be perceived as targeting or stereotyping.""
}";1;1;HIGH;The span_text contains a reference to a suicide bomber, which is a violent and harmful act, and also mentions a specific ethnic and religious community, which could be perceived as targeting or stereotyping.
952;Ok, I get it... Lying mofos gon na lie. But,;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted derogatory language ('mofos') and a threat ('gon na lie'), which is a form of attack.""
}";1;0;HIGH;The span contains targeted derogatory language ('mofos') and a threat ('gon na lie'), which is a form of attack.
170;trying to throw the ball from the 1 you dolts;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a derogatory term ('dolt') and a condescending tone, targeting a group of people ('you dolts'), which is a form of conflictual language.""
}";1;1;HIGH;The span contains a derogatory term ('dolt') and a condescending tone, targeting a group of people ('you dolts'), which is a form of conflictual language.
131;expose publicly ur also not the mentally healthiest to be;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('ur also not the mentally healthiest'), which is a form of conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult ('ur also not the mentally healthiest'), which is a form of conflictual language.
85;Sup, are you 18+ and not apart of the 18+;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted exclusion based on age ('18+'), which can be considered conflictual language.""
}";1;0;HIGH;The span_text contains a targeted exclusion based on age ('18+'), which can be considered conflictual language.
315;him. i hate his mf gay ass so much. im;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted slur against a protected category ('gay'), which is considered conflictual language.""
}";1;1;HIGH;The span contains a targeted slur against a protected category ('gay'), which is considered conflictual language.
301;Before it was called CAMHS: I saw the psych maybe;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.
993;are altered - someone is intentionally killing our populace and;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The phrase 'someone is intentionally killing our populace' contains a targeted threat, which is a form of conflictual language.""
}";1;1;HIGH;The phrase 'someone is intentionally killing our populace' contains a targeted threat, which is a form of conflictual language.
274;When I'm allowed gimps back in my home I hope;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.
238;potential danger than some EDL dickhead D) It's a private;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of a derogatory term 'EDL dickhead' indicates targeted insult and hate speech, warranting a CENSURE_LABEL.""
}";1;0;HIGH;The presence of a derogatory term 'EDL dickhead' indicates targeted insult and hate speech, warranting a CENSURE_LABEL.
1664;I can't wait to be abused on the pitch again...;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a threat of physical abuse, which is a targeted attack and a form of conflictual language.""
}";1;1;HIGH;The span_text contains a threat of physical abuse, which is a targeted attack and a form of conflictual language.
77;i follow a lot of fanartists who draw bakugo often;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any harmful content, profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any harmful content, profanity, slurs, or targeted insults.
976;the lockdowns & media scaremongering of the past 18 months!;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains language that can be perceived as conflictual, specifically 'lockdowns' and 'scaermongering' which may be associated with negative emotions and are not neutral terms.""
}";1;1;MEDIUM;The span_text contains language that can be perceived as conflictual, specifically 'lockdowns' and 'scaermongering' which may be associated with negative emotions and are not neutral terms.
221;but i feel like everyone else gets to enjoy recovery;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text expresses a feeling of being left out, but does not contain any conflictual language or targeted insults.""
}";0;1;HIGH;The span_text expresses a feeling of being left out, but does not contain any conflictual language or targeted insults.
